"mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","Rhat","n.eff","year","spp"
0.776717102179985,0.101924735047194,0.568313932830199,0.702454554499069,0.781634190366549,0.85190238633295,0.962591850367401,1.0045995380833,620,1973,"Ochlodes faunus"
0.815315314969667,0.109246021327997,0.576358390539945,0.739521596384258,0.828664421040663,0.903509145951477,0.976818885998948,1.03406510710578,66,1974,"Ochlodes faunus"
0.849955300658057,0.0909801582208827,0.636237013033158,0.795889651643713,0.863983285720377,0.918986909990193,0.978368083685101,1.02956876595554,78,1975,"Ochlodes faunus"
0.798792332950286,0.0513563208317008,0.702852513537714,0.764550377350446,0.795377990022598,0.832018647223525,0.904290851205958,1.01671100036742,130,1976,"Ochlodes faunus"
0.820673714004339,0.0505792625202204,0.725990989070339,0.786480762944328,0.818630168137694,0.852939922397987,0.924075100555721,1.03615337946425,64,1977,"Ochlodes faunus"
0.639903819005951,0.0371507798012113,0.569223553489959,0.614661948009494,0.638454213391322,0.664634233005017,0.715274520672551,1.00410594515606,2000,1978,"Ochlodes faunus"
0.691666192124357,0.0367539768293399,0.621555167071732,0.666680879489475,0.690558421808155,0.714876561633906,0.76652595972086,1.01397891516253,160,1979,"Ochlodes faunus"
0.631166923141189,0.03326501287739,0.568413422589861,0.608792052189485,0.630750863428986,0.652880228542191,0.697210022882645,1.00393832770698,620,1980,"Ochlodes faunus"
0.579155540003016,0.0341270520746371,0.514489972853508,0.556304097556816,0.579257806392928,0.601998322886909,0.646555522392302,1.00349748335542,790,1981,"Ochlodes faunus"
0.652812313359895,0.0287587497388152,0.594479739621086,0.633351810002985,0.653875126138802,0.672280731676118,0.706547847467986,1.01119993921631,220,1982,"Ochlodes faunus"
0.670867230780737,0.0234182316102802,0.624596711152802,0.654599980102048,0.670518341647835,0.686863087877883,0.717690700550036,1.01143530820823,190,1983,"Ochlodes faunus"
0.770329448657093,0.020921068962083,0.728748276695234,0.75616481189329,0.77091772196876,0.784078795889652,0.811140010517489,1.00167149874396,5000,1984,"Ochlodes faunus"
0.724514262286331,0.021803449000223,0.681348512628093,0.710257394221066,0.725180858170241,0.739450532270214,0.766838641822652,1.02638291958839,84,1985,"Ochlodes faunus"
0.744799799971216,0.021757952266212,0.702141872397277,0.730212197444534,0.744723489532256,0.759789081709518,0.787717278528689,1.0024037936827,1200,1986,"Ochlodes faunus"
0.768420854978225,0.0205543620003646,0.728748276695234,0.754032888471979,0.768302562571952,0.782117426342046,0.810258815503347,1.00785954523524,290,1987,"Ochlodes faunus"
0.761584387737356,0.0177000049327595,0.727028525135377,0.749612700578462,0.761707812788698,0.773987691695448,0.794624710413735,1.00444395561006,540,1988,"Ochlodes faunus"
0.752234604032163,0.0185403135459428,0.716312056737589,0.739749001549198,0.752696883127958,0.764706718401342,0.787646214414645,1.00081829001531,5000,1989,"Ochlodes faunus"
0.72426224827662,0.0200308495220961,0.686649895535752,0.71078326866499,0.723788001534985,0.737446524254182,0.76371182080473,1.01886052439606,130,1990,"Ochlodes faunus"
0.603529255063725,0.015515702626831,0.572435651444733,0.592958967580551,0.603533307750252,0.613979732514675,0.634474623004875,1.0190781096551,110,1991,"Ochlodes faunus"
0.672709782152781,0.0130658338958382,0.647294589178357,0.663667761054023,0.672621839423528,0.68149064085618,0.69804857942836,1.00695328766949,320,1992,"Ochlodes faunus"
0.717291752496727,0.0155285162072135,0.687602154663938,0.706476783353942,0.71719325175173,0.727923932972328,0.748830995323981,1.00551618707626,420,1993,"Ochlodes faunus"
0.743338377336543,0.0110995302627116,0.719978965022243,0.736153157378587,0.743558038061939,0.750906067454057,0.763981864438096,1.00366865340133,680,1994,"Ochlodes faunus"
0.763435266158156,0.00831427371003421,0.746898051421993,0.757770860870678,0.763569692576643,0.769240608877329,0.779303287425916,1.00368694349687,2200,1995,"Ochlodes faunus"
0.698475174420338,0.00866348151216944,0.681192171577197,0.69276140934351,0.698304410238918,0.704160093236118,0.715814607939283,1.01806960823165,120,1996,"Ochlodes faunus"
0.676455425099121,0.00856995438118231,0.659773447604429,0.670646257053113,0.67654457851874,0.682258133287852,0.693145155559346,1.00226274486908,1300,1997,"Ochlodes faunus"
0.649448785323593,0.00793488027566953,0.6341903665487,0.644309896388522,0.649227533080345,0.654543128810813,0.665785471652525,1.00530221600966,840,1998,"Ochlodes faunus"
0.659054703932933,0.00806099487293359,0.643940362995495,0.653491379922966,0.659034380818374,0.664477891954121,0.674867465427308,1.00535852541938,750,1999,"Ochlodes faunus"
0.643893393324917,0.00833168202538706,0.62743927571455,0.638169956935147,0.643840873235833,0.649753407524268,0.660199832288691,1.00346315255551,1800,2000,"Ochlodes faunus"
0.611958672521668,0.00905670042243749,0.593584331784136,0.606077403033016,0.612188916840774,0.618300430648531,0.62890319646385,1.00980554637443,220,2001,"Ochlodes faunus"
0.617434835351325,0.00831506238418433,0.60152929973422,0.611705680865277,0.617405022811581,0.622976449352606,0.6341903665487,1.00349702200005,720,2002,"Ochlodes faunus"
0.654943915635639,0.00782908444298115,0.639918134140622,0.649611279296181,0.654770533975753,0.660299322048352,0.67012038260919,1.00407063756473,600,2003,"Ochlodes faunus"
0.641319036467014,0.00766323345246829,0.626828124333774,0.635895905285749,0.641296777953069,0.646612373683537,0.656277093193479,1.02060637396677,110,2004,"Ochlodes faunus"
